"autoId","textId","dialectId","sentenceAb","sentenceCh","sentenceOrder"
"530036","34053","1","I pahanhan nu laludan, taluma’ tu kami i niyaru’.","我們暑假都會回部落。","9"
"530037","34053","1","Mahekulung kami a malekaka a milepel tu tatakula’.","我和兄姊會一起抓青蛙。","10"
"530038","34053","1","Maulah kaku tu tamdaw nu luma’ nu niyam.","我很喜歡我們家的人。","11"
"530086","34057","1","Tahkal a mihulul kaku aci ina i anini a remiad.","今天我和媽媽出去玩。","1"
"530087","34057","1","Salangdaw sa ku kakarayan i remiadan, carangcang aca ku remiad.","白天的天空很藍，天氣也風和日麗。","2"
"530088","34057","1","Maru’ kami a kemaen tu pan i sirengusay a seraan, sadiheku saan ku tireng a mapacidal","我們在草地上吃著麵包，陽光灑在身上，非常溫暖。","3"
"530089","34057","1","Salahengan satu ku kakarayan i herek nu kalahukan.","下午，天空變紅了。","4"
"530090","34057","1","Palitaen nu maku ci ina, kiya u lahngangay saw ku kulit nu kakarayan?","我問媽媽，為甚麼天空的顏色是紅色的？","5"
"530091","34057","1","Suwal satu ci ina, kay a initu ku valiyus.","媽媽說，可能是颱風要來了。","6"
"530092","34057","1","Awaay ku kutem i lavii, sadak satu ku vuis.","晚上天上沒有雲，星星出來了。","7"
"530093","34057","1","A taluma’ tu kita.","我們也要回家了。","8"
"530094","34057","1","I vatad tu sakataluma’ a lalanan, milunguc kaku tu vuis.","在回家的路上，我跟星星許願。","9"
"530095","34057","1","Akaa katayni ku valiyus nasa kaku, a managlay hen kaku a mihulul kiyami.","希望颱風不要來!我還想再出去玩。","10"
"530142","34061","1","I tapiingan nu luma’ ku cacudadan niyam, rakaten nu maku a talacacudadan, rakaten aca a taluma’ tu remiremiad.","我的學校在我們家旁邊，我天天走路去學校，也走路回家。","1"
"530143","34061","1","Caay katataang ku cacudadan nu niyam, caay kaaluman ku micudaday, u masasuvana’ tu amin kami.","我們學校不大，沒有很多學生，大家互相認識。","2"
"530144","34061","1","Malecapu amin ku adiwawa i kavekacan a mimali, a masasuwasuwal.","所有小朋友會聚在操場，一起玩球、一起聊天。","3"
"530145","34061","1","Mikihatiya ku pasevana’ay i tamiyan a mahekulung a malehulul, matiya sa u malecacayay a luma’an ku cacudadan.","老師們也會和我們一起玩，學校是個大家庭。","4"
"530146","34061","1","Miasik kami tu remiremiad, satamelac han niyam ku nipiasik tu picudadan.","我們每天都要打掃，大家要把教室打掃乾淨。","5"
"530147","34061","1","Simisipuay tu sasingaran, simiasikay nu rumaan a tamdaw.","有些人去擦窗戶，另外,有些人去掃地。","6"
"530148","34061","1","Miasik aca kami tu karimucumucuan nu cacudadan, matatahic kami a malalikel a demak, satamelac satu ku cacudadan tu remiremiad.","我們還會打掃學校的各個角落，大家分工合作，學校每天都很乾淨。","7"
"530191","34065","1","Natayra kaku i niyaru’ a milisu’ ci vakian i nacila.","昨天，我去部落拜訪爺爺。","1"
"530192","34065","1","Matenesay tu kami a caay kasasuaraw, maurun tu kaku i ciraan.","我們很久沒有見面了，我很想念他。","2"
"530193","34065","1","Melaw saan ci vaki i takuwan, pakaenan kaku tu ciyak, pananuman aca kaku tu ociya.","爺爺一看到我，就請我吃西瓜，請我喝茶。","3"
"530194","34065","1","Sicedam tu nipalumaan ni vaki tu ciyak, saalesu’ sa a kaenen.","爺爺種的西瓜很甜，真的很好吃。","4"
"530195","34065","1","U maulahay:tu kaku tu ociya ni vaki, alesu’ aca a nananuman.","我也喜歡爺爺的茶，也很好喝。","5"
"530196","34065","1","Misakalahuk kaku aci vayi aku i kalahukan.","中午的時候，我和奶奶一起煮午餐。","6"
"530197","34065","1","Adihay ku nicacakan ni vayi tu sakalahuk, sivuting, siayam, sitamurak atu kacumuli.","奶奶煮了很豐盛的午餐，有魚、有雞、有南瓜、還有蝸牛。","7"
"530198","34065","1","Herek sa namalahuk, tayra kami i padatengan a mikituc tu dateng.","吃完午餐後，我們去菜園摘菜。","8"
"530199","34065","1","Adihay ku nipaahen ni vayi tu vunga, tali atu lukiyu i takuwan, u sapataluma’ nu maku saan.","奶奶拿了很多地瓜、芋頭和蕗蕎給我，要我帶回家。","9"
"530200","34065","1","A miliyas hen kaku tu henian, rumaaw tu aca a milisu’ i tu henian.","我跟他們道別，說下次再去看他們。","10"
"530260","34069","1","Hakulungen nu pasevana’ay kami anini a remiad a tayra i tunguyen, misilsil kami i panan a micakay tu paya.","今天老師帶我們去動物園，我們在門口排隊買票。","1"
"530261","34069","1","Cumud sa hen kami i tunguyen, suwal satu ku pasevana’ay : i aayaway u ayam, u uner ku i lalikulay, ka amu hantu ku misamelamelaway.","進入動物園後，老師說:「前面是鳥類，後面是蛇類，大家自己參觀。」","2"
"530262","34069","1","U matalaway kaku tu uner, sisa ,caay pimelaw kaku tu uner.","我會怕蛇，所以我不看蛇類。","3"
"530263","34069","1","Adihay ku nikamelawan nu maku tu ayam, simarevahuyay i kudul nu kilang, ira aca ku nikamelawan i vuhang nu kilang simaredavu’ay nu tuul.","我看到了很多鳥，他們在樹上飛來飛去，還有看到貓頭鷹在樹洞裡睡覺。","4"
"530264","34069","1","Ira ku tasiyang, sevayu, lukedaw, i tunguyen, nahacuwa kaku a makamelaw tu matiniay a aadupen, salipahak sa ku vulucu’ a makamelaw i anini a remiad.","動物園裡有大象、馬和老虎，我從前沒有看過這些動物，今天看到了真的很開心。","5"
"530265","34069","1","Adihay ku nipisasing nu maku, u sapamelaw ci amaan aci inaan.","我拍了很多照片，給爸爸媽媽看。","6"
"530266","34069","1","Anuruma, a mahakulung a tayni aca aci ama atu ina.","下次要跟爸爸媽媽一起來。","7"
"530308","34073","1","A tayra kaku i Taytung a milisu’ ci vikiyan aku atu kaka tu vavahiyan i tina pihivangan a remiadan.","這個假日，我和姊姊去台東拜訪叔叔。","1"
"530309","34073","1","Namaka Taypak kami a midakaw tu silamalay a tayra i Taytung.","我們從台北搭火車去臺東。","2"
"530310","34073","1","Tangasatu i Taytung, parakat ci vaki tu karireng a tayni i pangiruan a militemuh i tamiyan.","到了台東，叔叔開車來車站接我們。","3"
"530311","34073","1","I ngata nu pangiruan ku luma’ ni vaki, caay katenes tangasa tu i luma’.","車站離叔叔家很近，開車一下子就到了。","4"
"530312","34073","1","Sidadahalay a pahutinan ci vaki i ngata nu luma’, mahakulungay kami a mivatikar i pahutinan.","叔叔家附近有個很大的牧場，我們一起騎腳踏車到牧場。","5"
"530313","34073","1","I pahutinan, hakulungen ni vaki kami a tayra a pahavay tu siri atu midakaw tu sevayu i pahutinan.","在牧場，叔叔帶我們餵羊和騎馬。","6"
"530314","34073","1","I lavii, mahakulung kami a tayra i patiyamay a malavi.","晚上，我們一起去市區吃飯。","7"
"530315","34073","1","Adihay ku karireng i tukay, manay makaotovay kami a tayra i itila.","市區車子很多，所以我們騎摩托車去那裡。","8"
"530316","34073","1","I piliyasan niyam, araw takawen nu tau ku otovay, maanen aca, dakaw satu kami tu vasu a miliyas.","要離開的時候，發現摩托車被偷了，我們只好搭公車離開。","9"
"530317","34073","1","Tangasatu kami anini i Taypak, matepaay tu hakiya ku otovay ni vaki ?","現在我們回到台北了，不知道叔叔的摩托車找到了沒有。","10"
"530371","34077","1","Nanu wawa, na i Rinahem ku luma’ niyam, micudad satu, tayraen i Tawyen a malinah, i tokatokayan satu a maurip.","小時候我們家住在光榮部落，上學以後，就搬到了桃園市，一直在都市裡生活。","1"
"530372","34077","1","Micudad satu kaku i Tasiye, u serangawan nu Yincumin, ku nitutucan nu maku a minanam, u sakavana’ tu nikasarumaruma a serangawan nu i Taywanay a yaanay ku aru’ a vinacadan.","上了大學以後，我修了一堂關於原住民文化的課程，瞭解到臺灣原住民族有各式各樣豐富的文化。","2"
"530373","34077","1","Sisa, a taluma’ kaku atu kaka tu vavainayan i pipantangan nina mihca mangalay a milisu’ tu kalas nu niyaru’, mangalay a misapinang tu serangawan nu urip.","因此，今年暑假時，我和哥哥回到部落訪問老人家，想要瞭解自己族群的文化。","3"
"530374","34077","1","Walu a pulu’ tu ku mihcaan nu matuasay, nika matiya i terungay hen ku mihcaan a melawen.","老人家已經八十歲了，但是看起來還像中年人。","4"
"530375","34077","1","Pina saw ku nikavana’an nu misu tu suwal nu rumaan a niyaru’? mavana’ cira a semuwal tunu Ripun, nu Teruku atu nu Ngayngay.","我問他會哪些語言，他的日語說得很流利，也會說太魯閣族語和客家語。","5"
"530376","34077","1","Palita han nu maku cira, araw nanu wawa mavana’tu tu suwal nu Ripun, siramud sa u vavahi nu Teruku, i nikadademak aluman ku cavay nira tu Ngayngay, namahaen hati:la satu ku kavana’an nira tu rumaan a suwal.","我問他才知道，原來他小時候就學日本話，太太是太魯閣族人，而他工作上認識許多客家人，所以他會說這麼多語言。","6"
"530377","34077","1","I nipilisu’ niyam a masasuwal, adihay ku nipasevana’ ni vaki tu kakawaw tunu sakay pivutingan, piadupan a rayrayan.","我們訪談的時候，老人家談論了許多關於漁獵的傳統知識。","7"
"530378","34077","1","Kanahatu caay katesek ku nikavana’an niyam tu nipisaheci ni vaki, nika, luingen niyam tu soci, hangay liyawan nu niyam a misapinang a mitengil i luma’.","雖然我們沒有辦法完全聽懂，但是我們有用手機錄影，可以再仔細聆聽。","8"
"530379","34077","1","Yu wawa hen kami nahacuwa a mavana’ tu serangawan nu tireng, mangudu aca a kavana’an nu tau tu wawa nu Pangcah.","小時候我不瞭解自己族群的文化，對於自己是原住民有點不好意思。","9"
"530380","34077","1","Adihay ku nikavana’an tu serangawan nu tuas, mangalev ku nikariang a malawawa nu Pangcah, u masacidekay, u kasenengan ku vinacadan nu mita.","瞭解愈多以後，愈覺得自己身為阿美族人，是很獨特的，也很值得驕傲。","10"
"530441","34081","1","I sangsangdev nina remiad, a taluma’ ku sava tu vavainayan.","今天傍晚，弟弟就要回家了。","1"
"530442","34081","1","Tayra i iciva kaku aci vayi a micakay tu ayam, a micacak tu alesu’ay a sakalavi a pakaen tu vavainayan a sava.","我和奶奶去市場買雞，準備煮好吃的晚餐給弟弟。","2"
"530443","34081","1","Mitaeliv kami tu pacakayay tu dateng, adihay ku luengelay a dateng i nipatadaan.","我們經過了菜攤，他擺放了好多新鮮的青菜。","3"
"530444","34081","1","Sinicakay kami tu incay, kuletu atu nincing.","我們買了空心菜、山藥和胡蘿蔔。","4"
"530445","34081","1","Ira i teparay a pacakayay tu lusay a tawki suwal saan : “U nipacakayan nu maku tu paringad atu rupas sicedamay yo! picakayi saw atudi!”","旁邊水果攤的老闆說:「我的鳳梨和桃子很甜。買一些吧!」","5"
"530446","34081","1","Cakay satu kami tu paringad atu rupas.","我們買了鳳梨和桃子。","6"
"530447","34081","1","Mitaeliv kami tu pacakayay tu titi, suwal sa kira tawki: A u maan saw ku cakayen nu misu? tataang siheci aca kina ayam anini, tulu a patekenan ku cacayay.","我們經過了肉攤，老闆說:「你要買什麼?今天的雞又大又肥，一隻300元。」","7"
"530448","34081","1","Matekesen ci vayi, keluli saw atudi saan a mipalita tira tawkian.","奶奶覺得太貴了，問老闆可不可以便宜一點。","8"
"530449","34081","1","Caay tu katekes isaw saan kira tawki, awaay tu ku kakelulan.","但老闆說已經很便宜，不能再減了。","9"
"530450","34081","1","Katayni i takuwan a micakay tu vuting, saan kira i teparay a tawki, caay katekes, tataak aca ku vuting nu maku saan a semuwal.","隔壁的老闆說，來買我的魚，我的魚又大又便宜。","10"
"530451","34081","1","Herek saan kami a micakay tu ayam atu vuting, taluma’ satu cacay a sapadan ku nipatada tu nicacakan tu sinavelan.","最後我們買了雞也買了魚，回家煮了一桌子的菜。","11"
"530452","34081","1","Matenes ku nipitala, araw tueman tu ku remiad.","等了好久，天已經黑了。","12"
"530453","34081","1","Patelay ku sava tu vavainayan, sikavahalan nu kuntay a caay aca pihivang saan, a pakucila tu lalipayan kiya a taluma’ isaw.","弟弟打電話回來說，軍隊突然不能放假了，要下一個禮拜日才回來。","13"
"530454","34081","1","Suwal sa ci vayi adihay ku nicacakan, katien ku alumanay a patayni a kemaen.","奶奶說已經煮了這麼多，叫大家一起來吃吧!","14"
"530455","34081","1","Aluman ku nitakusan niyam tu cavay, kumuday nu mita a miseka tu nisakalavian.","我們邀請了親朋好友，一起來享用豐盛的晚餐。","15"
"530512","34085","1","Ira ku kapaut nu maku ci Kacaw han ku ngangan, hinapawapawan a mikerit ku lalusidan nira.","我有一個同學叫Kacaw，他常常忘記帶東西。","1"
"530513","34085","1","I nipicudad satu, micaliw cira tu sapisurit, savuric ansa u sasasuritan tu teparay a kaputan.","上課的時候，他跟同學借鉛筆、橡皮擦或是筆記本。","2"
"530514","34085","1","Kinacacay, kinatusa, kinatulu, pacaliwantu nu alumanay tu maan i ciraan.","一次、兩次、三次，大家會借東西給他。","3"
"530515","34085","1","Nika, siraecusay a wayway cira, namicaliw tu lalusidan caay tu panukas tu nicaliwan.","但是他有個壞習慣，經常借了東西卻不還。","4"
"530516","34085","1","Tunamahaen, awaay tu ku pacaliway nu alumanay tu lalusidan nu heni i ciraan.","最後大家都不想借他東西了。","5"
"530517","34085","1","Cacay a remiad, mahekulung kami u alumanay a tayra i umaumahan a mihulul.","有一天，我們大家一起去郊遊。","6"
"530518","34085","1","I vatad nu lalan, alenih ci Kacaw, nika mapawan cira tu sailus a tatipeluk.","路途中，Kacaw想上廁所，但他忘記帶衛生紙。","7"
"530519","34085","1","Micaliw cira tu sailus i kaput. Nika, awaay ku nikerida niyam saan a pacauv i ciraan.","他跟同學借衛生紙，可是大家都回他說，我也沒有帶耶。","8"
"530520","34085","1","Taletangictu ci Kacaw a makatengil, macalivat a semuwal cira, kiya caay saw pacaliw tu sailus i takuwan saan.","Kacaw急的哭了出來。他生氣的說，為什麼大家都不借我衛生紙!!","9"
"530521","34085","1","Pacauv han tu nu kaput cira, caay kisu pikerid tu nu tirengay a lausidan kiyami? Iri, nipicaliwan a lalusidan i tisuwan nahacuwa saw kisu a panukas!","同學告訴他，因為你都不自己帶，而且借給你的東西，你都不會還!","10"
"530522","34085","1","Pakucila a micudad, maratar ci Kacaw a i cacudadan, panukasen ni Kacaw amin ku nicaliwan tu kaput.","隔天上學，Kacaw很早就到學校了，Kacaw把跟同學借的東西都還給同學們。","11"
"530523","34085","1","Sululen kaku saan ci Kacaw tu kaput nira, a mikerid tu kaku tu lausidan nu tireng i nalikulan saan, a miaray aca tu nikangaay nu kaput a pacaliw i ciraan.","kacaw向同學們道歉，並說他以後一定會自己帶東西，也謝謝同學們之前願意借他東西。","12"
"530595","34089","1","U miadupay nu niyaru’ ku ama nu maku.","我的爸爸是部落的獵人。","1"
"530596","34089","1","Yu wawa hen kaku, yu tahekal ci ama aci vaki, sinirepet tu hawan atu kuwang ku heni.","我小的時候，爸爸和叔叔會在晚上出門，帶著獵刀和獵槍。","2"
"530597","34089","1","Tangelal sa hen ku remiad, siniawit tu tama’ ku heni a taluma’.","天亮時，他們就會帶著獵到的獵物回來。","3"
"530598","34089","1","Yu ruma sa u vavuy nu lutuk, yu ruma sa u rapic, alamaanan ira ku tuluk.","有時候是山豬、有時候是飛鼠，偶爾也會有雉雞。","4"
"530599","34089","1","I luma’ ku heni a mikilac tu tama’ tu sapavatis tu laluma’an.","他們會在家裡把獵物分好，分享給族人。","5"
"530600","34089","1","Miucil kaku ci amaan, mangalay a mihakulung ci amaan a miadup.","我每次都會吵著爸爸，要跟著爸爸去打獵。","6"
"530601","34089","1","Itiyaaw tu a mihakulung anu matuas tu kisu saan ci ama.","爸爸說等我長大了他再帶我一起去。","7"
"530602","34089","1","U teker ku sapiadup nu vavainay, mavana’ ku heni a misanga’ tu talakal, tu erid atu taerev.","男人會用陷阱抓獵物，他們會製作套索陷阱和石壓式陷阱。","8"
"530603","34089","1","Mavana’ ci ama aku a misateker, u sapiteker tu tuluk ku matuniay saan, a sameteken nu mita a mimelaw ku narakatan nu aadupen, sulinay pacunek han i narakatan nu aadupen a pateli.","我的爸爸很會製作套索陷阱，爸爸說，這是用來捕抓雉雞的，我們要仔細觀察獵物的腳印，陷阱要放在獵物走的路上。","9"
"530604","34089","1","Makalah kaku a matuas saan, kiya a hakulungen nu matuasay a miadup, saremiad satu kaku a minanam a misanga’ tu tatekeran, sulinay, sinikalepelan tu aadupen ku nisanga’an nu maku a teker.","為了可以趕快和大人一起去打獵，我每天練習製作陷阱，很快地我的陷阱就真的可以抓到獵物了。","10"
"530605","34089","1","Melaw sa ci ama i takuwan, Suwal sa : A u tatadaanay a miadupay kisu i rumaan a remiad.","爸爸看到後對我說我以後一定會是很厲害的獵人。","11"
"530606","34089","1","Matuas tu kaku anini, caelayen nu maku ku pana’ a mihakulung ci amaan a tayra a miadup.","現在我長大了，我背起我的弓和箭矢，跟著爸爸一起去打獵。","12"
"530607","34089","1","Taluma’ sa i niyaru’ kilacen niyam ku tama’ a pavatis tu laluma’an.","回村時將獵到的獵物切割和族人們分享。","13"
"530608","34089","1","Suwal sa ci ama, “A mivetik kita tu nipalemed nu kawas tu nikarahid nu mita a ira ku sakataluma’ a tama’.”","爸爸說，我們要感謝祖靈賜福，讓我們有很多獵物收穫。","14"
"507842","32020","2","O wawa^ no Pangcah kako.","我是阿美族的小孩。","1"
"507843","32020","2","I Fata’an ko loma’ no niyam.","我們家住在馬太鞍。","2"
"507844","32020","2","Lalima^ ko paro^ no loma’ niyam.","我們家共有五個人。","3"
"507845","32020","2","Tatolo^ kami a malakaka^.","我們家有三個兄弟姊妹。","4"
"507846","32020","2","Makomad kako a maro’ aci mama^, ci ina^, ci kaka to fa’inayan ato kaka^ to fafahiyan.","我跟爸爸、媽媽、哥哥和姊姊住在一起。","5"
"507847","32020","2","Takaraw ci mama^ ako; o tayring ci mama^ ako.","我的爸爸很高，我的爸爸是警察。","6"
"507848","32020","2","Makopit ci ina^ ako; o ising ci ina^ ako.","我的媽媽很瘦，我的媽媽是醫生。","7"
"507849","32020","2","MisanoPangcah a somowal ci mama^ i tamiyanan i loma’.","爸爸在家會和我們說族語。","8"
"507850","32020","2","Minokay kami i niyaro’ i pipahanhanan a romi’ad.","我們暑假都會回部落。","9"
"507851","32020","2","Makomod kako aci kaka^ a milepel to takola^.","我和兄姊會一起抓青蛙。","10"
"507852","32020","2","Maolah kako to paro^ no loma’ niyam.","我很喜歡我們家的人。","11"
"507899","32024","2","Ona pipahanhanan a romi’ad, talaPosong kako ato fafahiyan a kaka^ a miliso’ ci fakian.","這個假日，我和姊姊去台東拜訪叔叔。","1"
"507900","32024","2","Pakacinamalay kami naniTaypak a talaPosong.","我們從台北搭火車去臺東。","2"
"507901","32024","2","Tangasa^ i Posong, pakapaliding ci faki^ a tayra i cya-taw militemoh i tamiyanan.","到了台東，叔叔開車來車站接我們。","3"
"507902","32024","2","Manga:ta^ to cya-taw ko loma’ ni faki^, ano pakapaliding, colek sa tangasa^ to.","車站離叔叔家很近，開車一下子就到了。","4"
"507903","32024","2","Ira ko ta’akay a pipahotingan to kolong i ngata^ no loma’ ni faki^, pakacitingsya^ kami a tayra toya pipahotingan.","叔叔家附近有個很大的牧場，我們一起騎腳踏車到牧場。","5"
"507904","32024","2","Itira toya pipahotingan, keriden ni faki^ kami a mipakaen to siri^ ato efa^.","在牧場，叔叔帶我們餵羊和騎馬。","6"
"507905","32024","2","O dadaya^ sato, talapatiyamay kami a malafi^.","晚上，我們一起去市區吃飯。","7"
"507906","32024","2","Adihay ko paliding i patiyamay, saka pakaotofay kami a tayra.","市區車子很多，所以我們騎摩托車去那裡。","8"
"507907","32024","2","Tona taloma’ to kami i, makoliniw ko otofay, saka pakafaso^ sato kami a taloma’.","要離開的時候，發現摩托車被偷了，我們只好搭公車離開。","9"
"507908","32024","2","Anini^ tangasa^ to kami i Taypak, matepaay to koya otofay ni faki^ hakiya?","現在我們回到台北了，不知道叔叔的摩托車找到了沒有？","10"
"507953","32028","2","I Fafokod ko loma’ niyam yo mamang ho kako, micodad to kako i, malinah kami a tala-Taw-yin, itira: sato kami a ma’orip.","小時候我們家住在東河，上學以後，就搬到了桃園，一直在都市裡生活。","1"
"507954","32028","2","Micodad to i ta’akay picodadan i, minanam kako to cecay nananamen, pakayniay i serangawan no Yin-cu-min, itira a mafana’ to masamaamaanay a serangawan no Yin-cu-min.","上了大學以後，我修了一堂關於原住民文化的課程，瞭解到臺灣原住民族有各式各樣豐富的文化。","2"
"507955","32028","2","Orasaka, aniniay pipahanhanan no picodadan, minokay a talaniyaro’ kako aci kaka^ ako to fa’inayan, miliso’ to mato’asay, mangalay a misapanang to serangawan no niyah.","因此，今年暑假時，我和哥哥回到部落訪問老人家，想要瞭解自己族群的文化。","3"
"507956","32028","2","Falo^ to polo’ ko mihecaan noya mato’asay, nika nengneng ri, tanektek ho^ ko tireng.","老人家已經八十歲了，但是看起來還像中年人。","4"
"507957","32028","2","Tengilen ako ciira, pina^ a sasowalan ko nikafana’an iso han ako, mafa:na’ to no Pangcah a sowal ciira.","我問他會哪些語言，他的阿美語說得很流利。","5"
"515159","32028","2","Mafana:’ to no Tayan, no ngayngay ato no Ripon a sowal.","也會說泰雅語、客家話和日本話。","6"
"507958","32028","2","Na mitengilan to ako, saka mafana’ kako, hilam o na micodaday ciira i kaRiponan yo mamang ho^.","我問他才知道，原來他小時候就學日本話。","7"
"515160","32028","2","O Tayan ko fafahi^ nira, ’aloman ko kananaman nira a ngayngay i katayalan. Orasaka, adihay ko kafana’an nira a sowal.","太太是泰雅族人，而他工作上認識許多客家人，所以他會說這麼多語言。","8"
"507959","32028","2","Yo mitengil kami i, adihay ko nipainian no mato’asay to pakayniay i fenek to pi’adop.","我們訪談的時候，老人家談論了許多關於狩獵的傳統知識。","9"
"507960","32028","2","Ano caaca:ay pakasapi:nang a mitengil i, nika ma-lu-ing niyam i saselican, manga’ay a tomadawen a mitengil.","雖然我們沒有辦法完全聽懂，但是我們有用手機，可以再仔細聆聽。","10"
"507961","32028","2","Yo mamang ho^ kako, caay ka fana’ kako to serangawan no niyah, mangodo^ to ao Pangcah kako sa ko harateng.","小時候我不瞭解自己族群的文化，對於自己是原住民有點不好意思。","11"
"507962","32028","2","Matongal mato:ngal to ko nikafana’ i, mahemek kako ao Pangcah ko tireng.","瞭解愈多以後，愈覺得自己身為阿美族人，是很獨特的，也很值得驕傲。","12"
"527298","33876","2","I pitoay toki^ kako a talapicodadan anini^ a romi’ad.","我今天七點到學校。","1"
"527299","33876","2","Misatapang to! Micomod to ko singsi^, sowal sato ko kakeridan, ""Kalomowad! Mita’ong!"" saan.","上課了，老師走進教室，班長說:「起立!敬禮!」","2"
"527300","33876","2","Sowal sa kami a mapo:long, “Nga’ay ho^ singisi^!"" saan.","我們大聲的說:「老師好。」","3"
"527301","33876","2","Yo misatapang to kami a minanam i, pasifana’en no singsi^ kami to pisa’osi^.","上課的時候，老師教我們數字的族語。","4"
"527302","33876","2","Do^doen niyam ko piasip no singsi^, o sa’osi^ a sorit ko radiwen no niyam.","我們跟著老師唸，我們唱了數字歌。","5"
"527303","33876","2","Adihay ko ninanaman niyam a sowal no Pangcah.","我學會好多族語。","6"
"527304","33876","2","Talapicodadan kako to romi’ami’ad, mararid kako a minanam to sowal no Pangcah, patengilen ako ci ina^.","我天天上學，我天天學族語，我要講給媽媽聽。","7"
"527352","33880","2","Ci Kacaw ko ngangan no mako.","我的名字是kacaw。","1"
"527353","33880","2","Ci Asing ko ngangan no mama^ no mako.","我爸爸的名字是Asing。","2"
"527354","33880","2","Ci Panay ko ngangan ni ina^ no mako.","我媽媽的名字是Panay。","3"
"527355","33880","2","Mo^tep to ko mihecaan no mako anini^ a mihecaan.","我今年10歲。","4"
"527356","33880","2","Ira ko kaka^ ako to fa’inayan, ci Kolas han ciira, safaw cecay to ko mihecaan niira.","我有一個哥哥，他叫kolas，他今年11歲。","5"
"527357","33880","2","O malecaday ko picodadan no niyam.","我們在同一間學校讀書。","6"
"527358","33880","2","Maolah kako aci kaka^ ako a romadiw.","我和哥哥都喜歡唱歌。","7"
"527359","33880","2","Maolah kako a midangoy. I pipahanhanan a romi’ad, makomod ko paro^ no loma’ niyam a midangoy.","我喜歡游泳，放假的時候，我們全家會一起去游泳。","8"
"527360","33880","2","Maolah kako a misaidang i cimacimaan, manga’ay kami a makomod a romadiw ato midangoy.","我喜歡認識新朋友，我們可以一起唱歌和游泳。","9"
"527404","33884","2","Miholol kako aci ina^ no mako.","今天我和媽媽出去玩。","1"
"527405","33884","2","Salangdaw sa ko kakarayan; caay ka sienaw, caay ka faedet; sasaepi’ sa ko fali^.","白天的天空很藍，天氣不冷也不熱，風很涼爽。","2"
"527406","33884","2","I semosemotan kako a komaen to man-to^, mapacidal ko tatirengan, sadiheko^ saan.","我們在草地上吃著麵包，陽光灑在身上，非常溫暖。","3"
"527407","33884","2","I herek no lahok, sakahengang sato ko kakarayan.","下午，天空變紅了。","4"
