language,file_name,Sentence_id,Formosan,En,Ch
Kanakanavu,kkvNr-fishing_Muu,"[443, 446]","['cʉree', 'kimia']",['see'],['看']
Kanakanavu,kkvNr-fishing_Muu,"[443, 446]",[''],"['PV', '1EPL.GEN']","['受焦', '1EPL.屬格']"
Kanakanavu,kkvNr-fishing_Muu,"[464, 468]",['vanen'],"['reason', '3SG.GEN']","['原因', '3SG.屬格']"
Kanakanavu,kkvNr-fishing_Muu,"[486, 490]",['manman=maku'],"['RED', 'child=1SG.GEN']","['重疊', '小孩=1SG.屬格']"
Kanakanavu,kkvNr-fishing_Muu,"[486, 490]","['manman', 'maku']",['RED'],['重疊']
Kanakanavu,kkvNr-fishing_Muu,"[486, 490]",[''],"['child', '1SG.GEN']","['小孩', '1SG.屬格']"
Kanakanavu,kkvNr-fishing_Muu,"[486, 490]","['ap', 'ara']","['CAU', 'take']",['獲得']
Kanakanavu,kkvNr-fishing_Muu,"[492, 493]","['t<um>u', 'tu', 'tuturu']","['RED<AV>RED', 'tell']","['重疊<主焦>重疊', '告訴']"
Kanakanavu,kkvNr-frogstory_angai,"[14, 19]","['makasua', 'cu']",['FIL'],['FIL']
Kanakanavu,kkvNr-frogstory_angai,"[14, 19]","[""'esi"", 'cu']",['FIL'],['FIL']
Kanakanavu,kkvNr-frogstory_angai,"[14, 19]",['masarunpʉ'],"['EXIST', 'COS']","['存在', 'COS']"
Kanakanavu,kkvNr-frogstory_angai,"[14, 19]","['ma', 'manu']",['FIL'],['FIL']
Kanakanavu,kkvNr-frogstory_angai,"[43, 45]","[""'akia"", 'cu']",['why.AF'],['為什麼.主焦']
Kanakanavu,kkvNr-frogstory_angai,"[43, 45]","['ni', 'manguru']",['NEG=COS'],['否定=COS']
Kanakanavu,kkvNr-frogstory_angai,"[43, 45]",['ni'],"['NEG', 'COS']","['否定', 'COS']"
Kanakanavu,kkvNr-frogstory_angai,"[46, 47]","['imo', 'va']","['So', 'AVA']",['所以.AVA']
Kanakanavu,kkvNr-frogstory_angai,"[48, 53]","['makasua', 'cu']",['FIL'],['FIL']
Kanakanavu,kkvNr-frogstory_angai,"[57, 59]","['akia', 'va']",['FIL'],['FIL']
Kanakanavu,kkvNr-frogstory_angai,"[86, 89]","['neri', 'kee']",['FIL'],['FIL']
Kanakanavu,kkvNr-frogstory_angai,"[86, 89]",['sua'],"['bolt', '3SG.GEN']","['拴', '3SG.屬格']"
Kanakanavu,kkvNr-frogstory_angai,"[104, 106]","['ʉtee', 'kee']",['FS'],['FS']
Kanakanavu,kkvNr-frogstory_angai,"[131, 135]","['makasua', 'cu']",['FIL'],['FIL']
Kanakanavu,kkvNr-frogstory_angai,"[136, 138]","['u', 'can']","['U', 'one']",['一個']
Kanakanavu,kkvNr-frogstory_angai,"[136, 138]","['u', 'cani']","['U', 'one']",['一個']
Kanakanavu,kkvNr-frogstory_angai,"[166, 167]","['ara', 'pipining']",['FIL'],['FIL']
Kanakanavu,kkvNr-frogstory_angai,"[166, 167]",['sua'],"['become', 'outside.AF']","['變成', '外面.主焦']"
Kanakanavu,kkvNr-frogstory_angai,"[187, 196]","['vʉrʉvʉrʉ', 'ʉn']","['shake', 'PV']",['搖動.受焦']
Kanakanavu,kkvNr-frogstory_angai,"[197, 202]","['ni', 'pa', 'pa', 'cʉvʉra']",['POSS'],['POSS']
Kanakanavu,kkvNr-frogstory_angai,"[197, 202]",['takarura'],"['PFV', 'RED', 'CAU', 'grow.REL']","['過去', '重疊', '使役', '生長.關係詞']"
Kanakanavu,kkvNr-frogstory_angai,[203],"['ara', 'pipining']",['owl'],['貓頭鷹']
Kanakanavu,kkvNr-frogstory_angai,"[223, 230]","['m', 'opara']",['FIL'],['FIL']
Kanakanavu,kkvNr-frogstory_angai,"[223, 230]",['na'],"['AF', 'climb.up']","['主焦', '爬上']"
Kanakanavu,kkvNr-frogstory_angai,"[231, 236]","[""'esi"", 'kasu']",['frog'],['青蛙']
Kanakanavu,kkvNr-frogstory_angai,"[254, 267]","['makasua', 'cu']",['FIL'],['FIL']
Kanakanavu,kkvNr-frogstory_angai,"[274, 278]","['ni', 'AF', 'm', ""a'acun""]","['PFV', 'AF', 'drift.away']","['過去', '主焦', '漂走']"
Kanakanavu,kkvNr-frogstory_angai,"[279, 289]","['pariku', 'un=kee']",['EXIST'],['存在']
Kanakanavu,kkvNr-frogstory_angai,"[279, 289]","['un', 'kee']",[''],['']
Kanakanavu,kkvNr-frogstory_angai,"[279, 289]",['sua'],"['chase', 'PF=3SG.GEN']",['追趕.主焦=3SG.屬格']
Kanakanavu,kkvNr-frogstory_angai,"[279, 289]",['sua'],['chase'],"['追趕.主焦', '3SG.屬格']"
Kanakanavu,kkvNr-frogstory_angai,"[279, 289]",[''],"['PF', '3SG.GEN']",['']
Kanakanavu,kkvNr-frogstory_angai,"[304, 310]","['makasua', 'cu']",['FIL'],['FIL']
Kanakanavu,kkvNr-frogstory_angai,"[304, 310]",['nguain'],"['in.that.wayAF', 'COS']","['那樣.主焦', 'COS']"
Kanakanavu,kkvNr-frogstory_angai,"[304, 310]","['ni', 'pa', 'pa', 'cʉvʉra=kee']","['PFV', 'RED', 'CAU', 'grow', 'REL=3SG.GEN']","['完成', '重疊', '使役', '成長', '關係詞=3SG.屬格']"
Kanakanavu,kkvNr-frogstory_angai,"[304, 310]","['cʉvʉra', 'kee']",['grow'],['成長']
Kanakanavu,kkvNr-frogstory_angai,"[304, 310]",[''],"['REL', '3SG.GEN']","['關係詞', '3SG.屬格']"
Kanakanavu,kkvNr-frogstory_angai,"[331, 334]","['urucin', 'cu']",['FIL'],['FIL']
Kanakanavu,kkvNr-frogstory_angai,"[335, 346]","['makasua', 'cu']",['FIL'],['FIL']
Kanakanavu,kkvNr-frogstory_angai,"[335, 346]","['ni', 'musikarʉ']",['FIL'],['FIL']
Kanakanavu,kkvNr-frogstory_angai,"[335, 346]",['na'],"['PFV', 'go.inside.AF']","['完成', '到裡面.主焦']"
Kanakanavu,kkvNr-frogstory_angai,"[377, 384]","['cʉpʉng', 'in']",['heart=3SG.GEN'],['心=3SG.屬格']
Kanakanavu,kkvNr-frogstory_angai,"[377, 384]",['cʉpʉng'],"['heart', '3SG.GEN']","['心', '3SG.屬格']"
Kanakanavu,kkvNr-frogstory_angai,"[377, 384]","['ni', 'pa', 'pa', 'cʉvʉr', 'a']",['POSS'],['所有']
Kanakanavu,kkvNr-frogstory_angai,"[385, 391]","['makasua', 'cu']",['FIL'],['FIL']
Kanakanavu,kkvNr-frogstory_angai,"[385, 391]",['sua'],"['in.that.way.AF', 'COS']","['那樣.主焦', 'COS']"
Kanakanavu,kkvNr-frogstory_angai,"[385, 391]","['po', 'isua']",['FIL'],"['FIL說', '那個']"
Kanakanavu,kkvNr-frogstory_angai,"[385, 391]",['ʉncoo'],"['say', 'that']",['主格']
Kanakanavu,kkvNr-frogstory_angai,"[392, 396]","['ni', 'pa', 'pa', 'cʉvʉrʉ']",['kid'],['小孩']
Kanakanavu,kkvNr-puratu_Muu,"[13, 15]","['ni', 'musa']",['FIL'],['FIL']
Kanakanavu,kkvNr-puratu_Muu,"[13, 15]",['kan'],"['PFV', 'go.AF']","['完成', '去.主焦']"
Kanakanavu,kkvNr-puratu_Muu,"[26, 28]","['<um>ak', 'aka=kitana']","['AF', 'RED', 'bad=1PL.EXCL.OBL']","['主焦', '重疊', '不好=1PL.排除.斜格']"
Kanakanavu,kkvNr-puratu_Muu,"[26, 28]","['aka', 'kitana']",['RED'],['重疊']
Kanakanavu,kkvNr-puratu_Muu,"[26, 28]",[''],"['bad', '1PL.EXCL.OBL']","['不好', '1PL.排除.斜格']"
Kanakanavu,kkvNr-puratu_Muu,"[46, 47]","['m', 'o', 'tʉ', 'tʉnaa']","['AF', 'go', 'RED', 'passage', 'REL']","['主焦', '去', '重疊', '通道', '關係詞']"
Kanakanavu,kkvNr-puratu_Muu,"[67, 68]","['ra', ""'u'ua"", 'ra', 'ra']","['RA', 'RED', 'yellow.rattan', 'RED', 'RA']","['RA', '重疊', '黃藤', '重疊', 'RA']"
Kanakanavu,kkvNr-puratu_Muu,"[69, 72]","['ra', ""'u'uara"", 'ra']","['RA', 'RED', 'yellow.rattan', 'RED', 'RA']","['RA', '重疊', '黃藤', '重疊', 'RA']"
Kanakanavu,kkvNr-puratu_Muu,"[84, 90]",['maningcau'],"['good', 'looking']",['好看的']
Kanakanavu,kkvNr-puratu_Muu,"[91, 95]","['ma', 'maʉng']",['good'],['好']
Kanakanavu,kkvNr-puratu_Muu,"[104, 106]","['posoo', ""'uma""]",['make.others.work.AF'],['請工.主焦']
Kanakanavu,kkvNr-puratu_Muu,"[107, 110]","['makasua', 'cu']",['FIL'],['FIL']
Kanakanavu,kkvNr-puratu_Muu,"[172, 174]","['m', 'ocan=cu']","['AF', 'go=COS']",['主焦=COS']
Kanakanavu,kkvNr-puratu_Muu,"[172, 174]",['m'],['AF'],"['主焦', 'COS']"
Kanakanavu,kkvNr-puratu_Muu,"[172, 174]","['ocan', 'cu']","['go', 'COS']",['']
Kanakanavu,kkvNr-puratu_Muu,"[182, 186]","['ara', 'pi', 'pining', 'iin']","['become', 'RED', 'plaza']","['變成', '重疊', '廣場']"
Kanakanavu,kkvNr-puratu_Muu,"[187, 190]",['nUtUU=cu'],"['find', 'PF.IMP=COS']","['找到', '受焦.祈使=COS']"
Kanakanavu,kkvNr-puratu_Muu,"[187, 190]","['nUtUU', 'cu']",['find'],['找到']
Kanakanavu,kkvNr-puratu_Muu,"[187, 190]",[''],"['PF.IMP', 'COS']","['受焦.祈使', 'COS']"
Kanakanavu,kkvNr-puratu_Muu,"[198, 203]","['pa', 'kaanava']",['CAUSdrunk'],"['使役', '酒醉']"
Kanakanavu,kkvNr-puratu_Muu,"[233, 236]","['makasua', 'cu']",['FIL'],['FIL']
Kanakanavu,kkvNr-puratu_Muu,"[272, 275]","['api', 'in']",['FIL'],['FIL']
Kanakanavu,kkvNr-puratu_Muu,"[272, 275]",['sii'],"['strip', '3SG.GEN']","['帶子', '3SG.屬格']"
Kanakanavu,kkvNr-puratu_Muu,"[282, 288]","['aan', 'cu']",['FIL'],['FIL']
Kanakanavu,kkvNr-puratu_Muu,"[282, 288]",['maa'],"['NEG', 'COS']","['否定', 'COS']"
Kanakanavu,kkvNr-puratu_Muu,"[282, 288]","['ta', 'ta', ""tavarUU'U""]",['only'],['僅']
Kanakanavu,kkvNr-puratu_Muu,"[282, 288]",['cau'],"['RED', 'RED', 'know']","['重疊', '重疊', '知道']"
Kanakanavu,kkvNr-puratu_Muu,"[305, 311]","['ara', 'aka']",['FIL'],['FIL']
Kanakanavu,kkvNr-puratu_Muu,"[342, 344]","['mamanUng', 'a=kita']",['good=AF.IMP=1PL.NOM.INCL'],['好=主焦.祈使=1PL.主格.包含']
Kanakanavu,kkvNr-puratu_Muu,"[342, 344]",['mamanUng'],"['good', 'AF.IMP', '1PL.NOM.INCL']","['好', '主焦.祈使', '1PL.主格.包含']"
Kanakanavu,kkvNr-puratu_Muu,"[342, 344]","['a', 'kita']",[''],['']
Kanakanavu,kkvNr-puratu_Muu,"[345, 353]","[""'esi"", 'pe']",['FIL'],['FIL']
Kanakanavu,kkvNr-puratu_Muu,[354],"['tumanU', 'Ung']","['listen.to', 'PF']",['聽']
Kanakanavu,kkvNr-puratu_Muu,"[364, 366]","['ta', ""ti'ing""]","['RED', 'child']",['重疊.小']
Kanakanavu,kkvNr-puratu_Muu,"[414, 418]",['sholin'],"['Xiao', 'lin']",['小林']
Kanakanavu,kkvNr-puratu_Muu,"[426, 427]","['kir', 'ee']",['FIL'],['FIL']
Kanakanavu,kkvNr-puratu_Muu,"[426, 427]",['nia'],"['fasten', 'PF']","['栓住', '受焦']"
Kanakanavu,kkvNr-story_pani,"[3, 7]","['t<in>iman', 'a=maku']","['<PFV>', 'hear', 'REL=1SG.GEN']","['<完成>', '聽', '關係詞=1SG.屬格']"
Kanakanavu,kkvNr-story_pani,"[3, 7]","['a', 'maku']",['hear'],['聽']
Kanakanavu,kkvNr-story_pani,"[3, 7]",[''],"['REL', '1SG.GEN']","['關係詞', '1SG.屬格']"
Kanakanavu,kkvNr-story_pani,"[8, 13]","['ra', 'cʉng', 'a']",['PN'],['專名']
Kanakanavu,kkvNr-story_pani,"[20, 21]","['t<um>a', 'tuuturu']","['Ca<AF>', 'say']",['Ca重疊<主焦>']
Kanakanavu,kkvNr-story_pani,"[22, 26]","[""'esi""]","['LOC', 'QUOT']","['處所', '引述']"
Kanakanavu,kkvNr-story_pani,"[73, 76]",['upeni'],"['CN', 'how.many']","['量詞', '多少']"
Kanakanavu,kkvNr-story_pani,[84],"[""c<um>acʉ'ʉra""]","['CaRED<AF>', 'see']","['Ca重疊<主焦>', '看']"
Kanakanavu,kkvNr-story_pani,"[91, 93]",['t<in>imana'],"['<PFV>listen', '1SG.GEN']","['<完成>聽', '1SG.屬格']"
Kanakanavu,kkvNr-story_pani,"[100, 101]","['mo', 'caca', 'ca']",['<RED>walk'],['<重疊>行走']
Kanakanavu,kkvNr-story_pani,[110],['nimon'],"['PFV', 'stay']","['完成', '待']"
Kanakanavu,kkvNr-story_pani,"[120, 121]","['kanang', 'kan']",['clear'],['清楚']
Kanakanavu,kkvNr-story_pani,"[124, 125]","['ara', ""'akia""]",['FS'],['FS']
Kanakanavu,kkvNr-story_pani,"[124, 125]",['canumu'],"['become', 'NEG.EXIST']","['變', '否定.存在']"
Kanakanavu,kkvNr-story_pani,"[130, 131]","['nevici', 'kan', 'kee']","['PFV.take', 'KAN']","['完成.拿', 'KAN']"
Kanakanavu,kkvNr-story_pani,[132],['mamanʉng'],"['RED', 'good']","['重疊', '好']"
Kanakanavu,kkvNr-story_pani,[135],"['ari', 'varivari', 'vari']",['<RED>move'],['<重疊>移動']
Kanakanavu,kkvNr-story_pani,[139],"[""ka'an"", 'kita']",['NEG'],['否定']
Kanakanavu,kkvNr-story_pani,"[140, 141]",['masiraru'],"['originally', '1PL.NOM']","['原來', '1PL.主格']"
Kanakanavu,kkvNr-story_pani,"[140, 141]",['noo'],"['T<AF>A', 'tell']","['T<主焦>A', '告訴']"
Kanakanavu,kkvNr_domestic_troubles_Muu,"[12, 15]","['nguan', '']",['3PL.NOM'],['3PL.主格']
Kanakanavu,kkvNr_domestic_troubles_Muu,"[78, 80]","['ni', ""merivina'ʉ=cu=kamu""]","['PFV', 'harvet.millet', 'COS=2PL.NOM']","['完成', '收割小米=COS', '2PL.主格']"
Kanakanavu,kkvNr_domestic_troubles_Muu,"[78, 80]","[""merivina'ʉ"", 'cu', 'kamu']",['harvet.millet'],"['收割小米', 'COS']"
Kanakanavu,kkvNr_domestic_troubles_Muu,"[78, 80]",[''],"['COS', '2PL.NOM']",['2PL.主格']
Kanakanavu,kkvNr_domestic_troubles_Muu,"[78, 80]","['umʉkʉ', 'ʉn=cu=kamu']","['plant', 'PV', 'CU=2PL.NOM']","['種植', '受焦', 'CU=2PL.主格']"
Kanakanavu,kkvNr_domestic_troubles_Muu,"[78, 80]","['ʉn', 'cu', 'kamu']",['PV'],['受焦']
Kanakanavu,kkvNr_domestic_troubles_Muu,"[78, 80]",[''],"['CU', '2PL.NOM']","['CU', '2PL.主格']"
Kanakanavu,kkvNr_domestic_troubles_Muu,"[109, 111]","[""'esi"", 'cu']",['PROG=COS'],['進行=COS']
Kanakanavu,kkvNr_domestic_troubles_Muu,"[109, 111]","[""'esi""]","['PROG', 'COS']","['進行', 'COS']"
Kanakanavu,kkvNr_domestic_troubles_Muu,"[109, 111]","['t<in>', 'puru', 'puru']","['sit<PFV>', 'RED']","['坐<完成>', '重疊']"
Kanakanavu,kkvNr_domestic_troubles_Muu,"[146, 147]","[""'una=ku=in""]","['EXIST=1SG.NOM', 'if']",['存在=1SG.主格=若']
Kanakanavu,kkvNr_domestic_troubles_Muu,"[146, 147]","[""'una"", 'ku', 'in']","['EXIST', '1SG.NOM']","['存在', '1SG.主格', '若']"
Kanakanavu,kkvNr_domestic_troubles_Muu,"[184, 189]","['patara', ""'aningo""]",['shoot'],['照']
Kanakanavu,kkvNr_domestic_troubles_Muu,"[223, 225]","['marang', 'ci', 'kia']",['??'],['??']
Kanakanavu,kkvNr_domestic_troubles_Muu,"[272, 277]","['', 'kamu']",['2PL.NOM'],['2PL.主格']
Kanakanavu,kkvNr_family_Paicu,"[44, 45]","['um', 'ara=ci=kim']",['AF=take=PART=1EPL.NOM'],['主焦=取=語助詞=1EPL.主格']
Kanakanavu,kkvNr_family_Paicu,"[44, 45]",['um'],"['AF', 'take', 'PART', '1EPL.NOM']","['主焦', '取', '語助詞', '1EPL.主格']"
Kanakanavu,kkvNr_family_Paicu,"[44, 45]","['ara', 'ci', 'kim']",[''],['']
Kanakanavu,kkvNr_farming_Muu,"[3, 4]","['ni', 'mʉ']",['FS'],['FS']
Kanakanavu,kkvNr_farming_Muu,"[10, 19]","['ma', 'ka', 'sua']","['AF', 'do', 'that']",['就這樣']
Kanakanavu,kkvNr_farming_Muu,"[10, 19]","['osa', 'ci']",['go'],['去']
Kanakanavu,kkvNr_farming_Muu,"[10, 19]",['kia'],"['there', 'COS']",['那邊']
Kanakanavu,kkvNr_farming_Muu,"[20, 24]","['t<um>a', 'takʉ', 'takʉ=ci']","['Cut<AF>', 'RED=COS']","['砍<主焦>', '重疊=COS']"
Kanakanavu,kkvNr_farming_Muu,"[20, 24]",['takʉ'],"['RED', 'COS']","['重疊', 'COS']"
Kanakanavu,kkvNr_farming_Muu,"[20, 24]","['takʉ', 'ci']",[''],['']
Kanakanavu,kkvNr_farming_Muu,"[25, 32]",['mosa'],"['AF', 'go=COS']","['主焦', '去=COS']"
Kanakanavu,kkvNr_farming_Muu,"[25, 32]",[''],"['go', 'COS']","['去', 'COS']"
Kanakanavu,kkvNr_farming_Muu,"[44, 46]","['sua', 'cu']",['that'],"['那個', 'COS']"
Kanakanavu,kkvNr_farming_Muu,"[44, 46]","['u', 'rucin=cu']",['two=COS'],['兩=COS']
Kanakanavu,kkvNr_farming_Muu,"[44, 46]",['u'],"['two', 'COS']","['兩', 'COS']"
Kanakanavu,kkvNr_farming_Muu,"[44, 46]","['rucin', 'cu']",[''],['']
Kanakanavu,kkvNr_farming_Muu,[47],"['ma', 'ca', 'casʉ']","['<RED>', 'long']","['重疊', '長']"
Kanakanavu,kkvNr_farming_Muu,[48],"['ma', 'manʉng']","['RED', 'good']",['好']
Kanakanavu,kkvNr_farming_Muu,"[54, 57]","['maa', 'can', 'cangarʉ']","['<RED>', 'Happy']","['重疊', '開心']"
Kanakanavu,kkvNr_farming_Muu,"[54, 57]","['ma', 'ma', 'ru', 'rang']","['<RED>', 'elders']","['<重疊>', '長輩']"
Kanakanavu,kkvNr_farming_Muu,"[68, 72]",['mamanu=in'],"['RED', 'kid=3SG.GEN']","['重疊', '小孩=3SG.屬格']"
Kanakanavu,kkvNr_farming_Muu,"[68, 72]","['mamanu', 'in']",['RED'],['重疊']
Kanakanavu,kkvNr_farming_Muu,"[68, 72]",[''],"['kid', '3SG.GEN']","['小孩', '3SG.屬格']"
Kanakanavu,kkvNr_farming_Muu,"[77, 81]",['mamarurang'],"['RED', 'elders']","['重疊', '老人']"
Kanakanavu,kkvNr_farming_Muu,"[87, 89]",['k<um>akare'],"['<AF>', 'plant']",['種植']
Kanakanavu,kkvNr_farming_Muu,"[91, 95]",['k<um>akare'],"['<AF>', 'plant']","['<主焦>', '種植']"
Kanakanavu,kkvNr_farming_Muu,"[103, 104]","['te', 'cu']",['FIL'],['FIL']
Kanakanavu,kkvNr_farming_Muu,"[103, 104]","['p', 'ari', 'pusiam', 'ʉn']",['IRR=COS'],['非實現=COS']
Kanakanavu,kkvNr_farming_Muu,"[103, 104]",['p'],"['IRR', 'COS']","['非實現', 'COS']"
Kanakanavu,kkvNr_farming_Muu,"[107, 108]","['ma', 'ma', 'ru', 'rang']","['<RED>', 'elders']","['重疊', '老人家']"
Kanakanavu,kkvNr_farming_Muu,"[109, 110]","['um', 'iriki']",['AF.hug'],['主焦.擁抱']
Kanakanavu,kkvNr_farming_Muu,"[109, 110]","['ma', 'ma', 'ru', 'rang']","['RED', 'elders']","['重疊', '老人家']"
Kanakanavu,kkvNr_farming_Muu,"[109, 110]","[""tavarʉ'"", 'ʉn']","['know', 'PF']",['知道']
Kanakanavu,kkvNr_farming_Muu,"[111, 113]","['ni', 'arʉr', 'a']","['PFV', 'saw', 'REL']","['完成', '鋸']"
Kanakanavu,kkvNr_farming_Muu,"[114, 122]","['mo', 'ca']","['AF', 'go']",['過去']
Kanakanavu,kkvNr_farming_Muu,"[140, 141]",['macuru'],"['well', 'cooked=COS']",['煮熟=COS']
Kanakanavu,kkvNr_farming_Muu,"[140, 141]",['macuru'],['well'],"['煮熟', 'COS']"
Kanakanavu,kkvNr_farming_Muu,"[140, 141]",[''],"['cooked', 'COS']",['']
Kanakanavu,kkvNr_fishing_Pani,"[5, 9]","['PARI', 'fish']","['PARI', '魚']",['捕魚']
Kanakanavu,kkvNr_fishing_Pani,"[14, 27]",['ifweto'],['我們若要'],"['如果', '要=我們']"
Kanakanavu,kkvNr_fishing_Pani,"[14, 27]",[''],[''],"['要', '我們']"
Kanakanavu,kkvNr_fishing_Pani,"[14, 27]","['make', 'Ca', 'house']","['做', 'Ca重疊', '房子']",['蓋房子(需花一段時間)']
Kanakanavu,kkvNr_fishing_Pani,"[14, 27]","['make', 'cabin']","['做', '寮屋']",['蓋寮屋']
Kanakanavu,kkvNr_fishing_Pani,"[28, 40]","[""ka'ani"", 'in']",['NEG'],['否定']
Kanakanavu,kkvNr_fishing_Pani,"[79, 80]",['kusai'],"['reason', '3SG.POSS']","['原因', '3SG.所有格']"
Kanakanavu,kkvNr_fishing_Pani,[81],"['ma', 'kaasua']","['AF', 'do', 'that']","['主焦', '做', '那樣']"
Kanakanavu,kkvNr_fishing_Pani,"[97, 102]","['m', 'ookusa']","['AF', 'go']",['主焦.去']
Kanakanavu,kkvNr_fishing_Pani,"[223, 226]","['call', 'PF=1SGGEN']","['叫', '受焦=1SG.屬格']",['太陽']
Kanakanavu,kkvNr_fishing_Pani,"[223, 226]","['PF', '1SGGEN']","['受焦', '1SG.屬格']",['']
Kanakanavu,kkvNr_fishing_Pani,"[227, 232]",['curoon'],"['see', 'Imp.']","['看', '祈使.']"
Kanakanavu,kkvNr_fishing_Pani,"[241, 247]","['singsingi', 'in=pa']",['scrub=PF=CONT'],['刷洗=受焦=持續']
Kanakanavu,kkvNr_fishing_Pani,"[241, 247]",['singsingi'],"['scrub', 'PF', 'CONT']","['刷洗', '受焦', '持續']"
Kanakanavu,kkvNr_fishing_Pani,"[241, 247]","['in', 'pa']",[''],['']
Kanakanavu,kkvNr_fishing_Pani,"[248, 255]","['kʉne', 'en']","['eat', 'if']",['若吃']
Kanakanavu,kkvNr_fishing_Pani,"[256, 264]","['ka', 'cangcangar', 'a=mia']","['ka', 'happy', 'REL=1PL.POSS.EXCL']","['高興', '關係詞=1PL.所有格.排除']"
Kanakanavu,kkvNr_fishing_Pani,"[256, 264]",['cangcangar'],['happy'],"['關係詞', '1PL.所有格.排除']"
Kanakanavu,kkvNr_fishing_Pani,"[256, 264]","['a', 'mia']","['REL', '1PL.POSS.EXCL']",['']
Kanakanavu,kkvNr_fishing_Pani,"[283, 289]","[""ʉsʉ'"", 'ʉn']",['FS'],['FS']
Kanakanavu,kkvNr_frog_Uva,"[1, 8]",['tamtitu=in'],['puppy=3SG.GEN'],"['小狗', '3SG.屬格']"
Kanakanavu,kkvNr_frog_Uva,"[1, 8]","['tamtitu', 'in']","['puppy', '3SG.GEN']",['小狗']
Kanakanavu,kkvNr_frog_Uva,"[25, 27]","['ni', 'musika']",['FS'],['FS']
Kanakanavu,kkvNr_frog_Uva,"[34, 36]","[""ta'an"", 'in']",['chair=3SG.GEN'],['椅子=3SG.屬格']
Kanakanavu,kkvNr_frog_Uva,"[34, 36]","[""ta'an""]","['chair', '3SG.GEN']","['椅子', '3SG.屬格']"
Kanakanavu,kkvNr_frog_Uva,[51],"[""'e"", 'nia']","['EXIST', 'there']",['存在.那裡']
Kanakanavu,kkvNr_frog_Uva,[56],"['mara', 'co', 'cocua']","['RED', 'two.people.walk.together']","['重疊', '兩個人一起走']"
Kanakanavu,kkvNr_frog_Uva,[63],"['mo', 'no', 'nang=cu']","['RED', 'stay.still']","['重疊', '靜止不動']"
Kanakanavu,kkvNr_frog_Uva,[63],"['nang', 'cu']",[''],['']
Kanakanavu,kkvNr_frog_Uva,"[95, 96]","['mo', 'nia']",['stay.there'],['待在.那裡']
Kanakanavu,kkvNr_frog_Uva,[114],"['kecan', 'can', 'can']",['<RED>swarm'],['<重疊>一群']
Kanakanavu,kkvNr_frog_Uva,[115],"['ara', 'pa', 'pining']",['FIL'],['FIL']
Kanakanavu,kkvNr_frog_Uva,[115],"[""'una""]","['become', 'RED', 'outdoor']","['變成', '重疊', '戶外']"
Kanakanavu,kkvNr_frog_Uva,[116],"['a', 'ngʉco']",['FIL'],['FIL']
Kanakanavu,kkvNr_frog_Uva,[120],"[""'ʉnʉ'ʉnai""]","['RED', 'earth']","['RED', '土地']"
Kanakanavu,kkvNr_frog_Uva,[121],['n'],"['PF', '3SG.GEN']","['受焦', '3SG.屬格']"
Kanakanavu,kkvNr_frog_Uva,[125],"[""matapari'i""]","['AF', 'fall']","['主焦', '跌倒']"
Kanakanavu,kkvNr_frog_Uva,[125],"[""'ʉnʉ'ʉnai""]","['RED', 'earth']","['重疊', '土地']"
Kanakanavu,kkvNr_frog_Uva,"[126, 127]","['ai', 'yo']",['INT'],['驚嚇音']
Kanakanavu,kkvNr_frog_Uva,[129],"['ni', 'aranai']",['fall'],"['主焦', '跌']"
Kanakanavu,kkvNr_frog_Uva,[129],['vanvaniri'],"['PFV', 'from']","['完成', '來自']"
Kanakanavu,kkvNr_frog_Uva,[129],"['m', ""atapari'i""]",['LOC'],['處所']
Kanakanavu,kkvNr_frog_Uva,[131],"[""matapari'i""]","['AF', 'fall']","['主焦', '跌']"
Kanakanavu,kkvNr_frog_Uva,[137],"['m', 'akananguru']",['swim'],"['主焦', '游泳']"
Kanakanavu,kkvNr_frog_Uva,[140],"['te', 'kiri', 'kirim', 'in=kee']","['find<RED>', 'PF=3SG.GEN']","['尋找<重疊>', '受焦=3SG.屬格']"
Kanakanavu,kkvNr_frog_Uva,[140],['kiri'],"['PF', '3SG.GEN']","['受焦', '3SG.屬格']"
Kanakanavu,kkvNr_frog_Uva,[140],"['in', 'kee']",[''],['']
Kanakanavu,kkvNr_frog_Uva,[141],"['ara', 'papining', 'a=cu']","['become', 'out', 'IMP.AF=COS']","['變成', '外面=改變狀態']"
Kanakanavu,kkvNr_frog_Uva,[141],['papining'],['out'],"['外面', '改變狀態']"
Kanakanavu,kkvNr_frog_Uva,[141],"['a', 'cu']","['IMP.AF', 'COS']",['']
Kanakanavu,kkvNr_frog_Uva,[145],"['ai', 'yo']",['INT'],['INT']
Kanakanavu,kkvNr_frog_Uva,[146],"['cucur', 'ova']","['RED', 'true', 'originally']","['重疊', '真的=原來']"
Kanakanavu,kkvNr_frog_Uva,[146],['ova'],['true'],"['真的', '原來']"
Kanakanavu,kkvNr_frog_Uva,[146],['t<en>ikirim'],['<PFV>find'],"['<完成>', '找到']"
Kanakanavu,kkvNr_frog_Uva,"[148, 149]",['kecancancan'],"['walk.together', 'RED']",['一起走']
Kanakanavu,kkvNr_frog_Uva,"[148, 149]",['nimʉtʉa'],"['PFV', 'AF', 'find']","['完成', '主焦', '找']"
Kanakanavu,kkvNr_frog_Uva,"[151, 152]",['moca=cu=kita'],"['AF', 'walk=COS=1PL.NOM.EXCL']","['主焦', '走=改變狀態=1PL.主格.排除']"
